ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,source,Year,Month,Day,Hour,Minute,Second
71214,179,3,3,0,2024-01-01 03:08:04+00:00,1,286,11,,0,0,3,cv,2024,1,1,3,8,4
101429,196,6,3,0,2024-01-03 23:37:57+00:00,2,178,37,,0,1,6,cv,2024,1,3,23,37,57
44865,138,6,4,0,2024-01-02 03:47:23+00:00,2,129,76,,0,0,6,cv,2024,1,2,3,47,23
103190,85,8,2,0,2024-01-03 15:29:44+00:00,2,260,169,,0,0,1,cv,2024,1,3,15,29,44
86689,57,8,2,0,2024-01-03 16:59:17+00:00,2,178,38,,0,0,4,cv,2024,1,3,16,59,17
22593,171,5,3,0,2024-01-02 16:42:11+00:00,3,236,84,,0,0,2,cv,2024,1,2,16,42,11
47736,76,4,2,0,2024-01-01 03:25:26+00:00,2,258,196,,0,0,4,cv,2024,1,1,3,25,26
103772,178,4,3,0,2024-01-01 13:27:04+00:00,2,235,23,,0,0,4,cv,2024,1,1,13,27,4
73014,100,7,2,0,2024-01-01 00:48:54+00:00,2,144,100,,0,0,7,cv,2024,1,1,0,48,54
7224,137,7,4,0,2024-01-02 20:13:04+00:00,2,214,57,,0,0,7,cv,2024,1,2,20,13,4
56772,49,6,1,0,2024-01-01 23:16:49+00:00,1,246,163,,0,0,6,cv,2024,1,1,23,16,49
69853,169,8,0,0,2024-01-01 21:31:26+00:00,0,123,91,,0,0,8,cv,2024,1,1,21,31,26
79737,71,4,2,0,2024-01-01 05:00:27+00:00,2,236,45,,0,0,4,cv,2024,1,1,5,0,27
78104,29,7,1,0,2024-01-01 03:09:32+00:00,2,264,128,,0,0,7,cv,2024,1,1,3,9,32
57171,194,2,3,0,2024-01-02 05:20:02+00:00,2,298,160,,0,0,2,cv,2024,1,2,5,20,2
33246,141,4,4,0,2024-01-01 11:32:46+00:00,2,242,114,,0,0,4,cv,2024,1,1,11,32,46
20809,6,7,1,0,2024-01-02 04:52:04+00:00,2,124,111,,0,0,7,cv,2024,1,2,4,52,4
23843,55,3,2,0,2024-01-01 15:30:37+00:00,2,146,145,,0,0,3,cv,2024,1,1,15,30,37
37616,9,5,1,0,2024-01-03 04:59:41+00:00,2,146,43,,0,0,5,cv,2024,1,3,4,59,41
16659,194,8,3,0,2024-01-03 01:45:19+00:00,2,264,44,,0,0,1,cv,2024,1,3,1,45,19
17533,21,5,1,0,2024-01-03 00:20:26+00:00,2,201,172,,0,0,6,cv,2024,1,3,0,20,26
98181,149,8,4,0,2024-01-02 20:28:26+00:00,2,241,154,,0,0,3,cv,2024,1,2,20,28,26
70255,142,5,4,0,2024-01-02 20:05:27+00:00,2,262,92,,0,0,8,cv,2024,1,2,20,5,27
117340,165,5,0,0,2024-01-02 16:46:07+00:00,3,203,26,,0,0,7,cv,2024,1,2,16,46,7
56645,156,8,4,0,2024-01-03 15:38:01+00:00,3,268,199,,0,0,6,cv,2024,1,3,15,38,1
87038,70,9,2,0,2024-01-03 02:30:30+00:00,3,250,99,,0,0,9,cv,2024,1,3,2,30,30
72671,73,4,2,0,2024-01-01 22:27:42+00:00,2,203,88,,0,0,4,cv,2024,1,1,22,27,42
97379,148,8,4,0,2024-01-02 13:31:48+00:00,2,186,197,,0,0,8,cv,2024,1,2,13,31,48
106934,152,6,4,0,2024-01-02 11:37:19+00:00,2,268,101,,0,0,6,cv,2024,1,2,11,37,19
9451,167,5,0,0,2024-01-02 17:37:54+00:00,1,239,29,,0,0,5,cv,2024,1,2,17,37,54
108111,151,5,4,1,2024-01-03 05:42:16+00:00,2,137,15,,0,0,10,cv,2024,1,3,5,42,16
64017,141,10,4,0,2024-01-03 17:54:23+00:00,2,204,38,,0,0,10,cv,2024,1,3,17,54,23
16333,76,1,2,0,2024-01-01 23:01:28+00:00,3,213,178,,0,0,1,cv,2024,1,1,23,1,28
116331,161,10,0,0,2024-01-03 12:42:35+00:00,1,166,134,,0,0,10,cv,2024,1,3,12,42,35
64978,33,4,1,0,2024-01-03 12:26:23+00:00,2,246,171,,0,0,4,cv,2024,1,3,12,26,23
21140,13,8,1,0,2024-01-03 12:12:13+00:00,2,224,81,,0,0,7,cv,2024,1,3,12,12,13
75889,4,10,1,0,2024-01-01 04:49:17+00:00,2,131,143,,0,0,10,cv,2024,1,1,4,49,17
95485,26,3,1,0,2024-01-03 10:15:23+00:00,2,214,165,,0,0,3,cv,2024,1,3,10,15,23
81819,158,5,4,0,2024-01-01 02:20:20+00:00,2,266,191,,0,0,9,cv,2024,1,1,2,20,20
64989,68,5,2,0,2024-01-03 09:32:42+00:00,2,183,138,,0,0,5,cv,2024,1,3,9,32,42
20652,189,3,3,0,2024-01-02 16:25:26+00:00,2,278,171,,0,0,3,cv,2024,1,2,16,25,26
118273,84,5,2,0,2024-01-03 17:52:57+00:00,3,282,16,,0,0,5,cv,2024,1,3,17,52,57
8509,90,3,2,0,2024-01-02 04:09:29+00:00,2,207,48,,0,0,3,cv,2024,1,2,4,9,29
44199,13,1,1,0,2024-01-02 12:08:41+00:00,2,166,11,,0,0,1,cv,2024,1,2,12,8,41
54867,88,5,2,0,2024-01-01 11:12:19+00:00,3,256,9,,0,0,3,cv,2024,1,1,11,12,19
27019,177,6,3,0,2024-01-02 09:10:45+00:00,0,268,137,,0,0,6,cv,2024,1,2,9,10,45
52028,152,10,4,0,2024-01-01 11:11:47+00:00,2,130,145,,0,0,10,cv,2024,1,1,11,11,47
39438,1,8,1,0,2024-01-03 01:00:51+00:00,1,268,3,,0,0,8,cv,2024,1,3,1,0,51
117558,18,8,1,0,2024-01-02 01:34:24+00:00,2,247,67,,0,1,5,cv,2024,1,2,1,34,24
74368,44,10,1,0,2024-01-01 22:54:06+00:00,3,278,4,,0,0,10,cv,2024,1,1,22,54,6
44483,122,1,2,0,2024-01-02 09:07:52+00:00,2,211,168,,0,0,1,cv,2024,1,2,9,7,52
74790,136,9,4,0,2024-01-01 15:27:38+00:00,3,232,123,,0,0,9,cv,2024,1,1,15,27,38
87329,3,8,1,0,2024-01-03 14:16:37+00:00,3,177,114,,0,0,2,cv,2024,1,3,14,16,37
12562,39,3,1,0,2024-01-02 13:45:14+00:00,3,173,128,,0,0,3,cv,2024,1,2,13,45,14
88999,151,9,4,1,2024-01-03 23:56:34+00:00,2,194,168,,0,0,9,cv,2024,1,3,23,56,34
63133,94,4,2,0,2024-01-02 09:43:10+00:00,2,218,73,,0,0,4,cv,2024,1,2,9,43,10
32823,105,8,2,1,2024-01-02 21:18:05+00:00,2,179,151,,0,0,8,cv,2024,1,2,21,18,5
50326,171,2,3,0,2024-01-01 15:43:54+00:00,1,197,20,,1,0,2,cv,2024,1,1,15,43,54
108113,146,5,4,0,2024-01-02 01:11:22+00:00,2,274,159,,0,0,5,cv,2024,1,2,1,11,22
74251,67,1,2,0,2024-01-03 23:48:51+00:00,2,168,139,,1,0,1,cv,2024,1,3,23,48,51
81583,146,1,4,0,2024-01-02 04:28:59+00:00,3,126,145,,0,0,1,cv,2024,1,2,4,28,59
9653,19,5,1,0,2024-01-03 23:45:54+00:00,2,124,33,,0,0,5,cv,2024,1,3,23,45,54
20883,134,10,4,1,2024-01-03 17:13:16+00:00,0,296,158,,0,0,10,cv,2024,1,3,17,13,16
119238,14,2,1,0,2024-01-01 13:05:26+00:00,3,250,155,,0,0,2,cv,2024,1,1,13,5,26
13132,144,8,4,0,2024-01-01 17:51:39+00:00,3,228,200,,0,0,8,cv,2024,1,1,17,51,39
30256,197,1,3,0,2024-01-03 12:24:47+00:00,2,221,85,,0,0,1,cv,2024,1,3,12,24,47
68197,165,10,0,0,2024-01-02 15:21:01+00:00,3,202,145,,0,1,10,cv,2024,1,2,15,21,1
28351,89,2,2,0,2024-01-03 23:32:34+00:00,2,170,82,,0,0,2,cv,2024,1,3,23,32,34
82997,192,7,3,0,2024-01-01 10:51:54+00:00,2,139,18,,0,0,7,cv,2024,1,1,10,51,54
71058,20,8,1,0,2024-01-01 02:54:02+00:00,2,221,200,,0,0,8,cv,2024,1,1,2,54,2
83666,111,8,2,0,2024-01-01 11:12:18+00:00,3,242,171,,0,0,8,cv,2024,1,1,11,12,18
42335,10,8,1,0,2024-01-03 13:08:57+00:00,2,233,161,,0,0,2,cv,2024,1,3,13,8,57
35059,31,3,1,0,2024-01-03 22:41:35+00:00,2,204,154,,0,0,3,cv,2024,1,3,22,41,35
2579,31,4,1,0,2024-01-03 05:36:31+00:00,3,233,169,,0,0,4,cv,2024,1,3,5,36,31
16584,120,8,2,0,2024-01-03 15:02:58+00:00,2,185,69,,0,0,3,cv,2024,1,3,15,2,58
34534,1,5,1,0,2024-01-02 05:07:47+00:00,1,290,6,,0,0,5,cv,2024,1,2,5,7,47
38929,112,8,2,0,2024-01-02 10:12:27+00:00,2,152,133,,0,0,8,cv,2024,1,2,10,12,27
106625,53,4,2,0,2024-01-02 23:44:38+00:00,3,183,40,,0,0,4,cv,2024,1,2,23,44,38
34525,160,10,4,0,2024-01-02 09:54:01+00:00,2,195,173,,0,0,10,cv,2024,1,2,9,54,1
61061,82,5,2,0,2024-01-02 12:38:13+00:00,2,222,123,,0,0,9,cv,2024,1,2,12,38,13
33638,99,10,2,0,2024-01-02 20:24:57+00:00,2,245,119,,0,0,10,cv,2024,1,2,20,24,57
6430,193,7,3,1,2024-01-01 22:32:09+00:00,3,154,16,,0,0,7,cv,2024,1,1,22,32,9
73084,175,1,3,0,2024-01-02 20:03:33+00:00,2,229,1,,0,0,1,cv,2024,1,2,20,3,33
89016,82,8,2,0,2024-01-03 12:57:14+00:00,2,216,197,,0,0,2,cv,2024,1,3,12,57,14
86493,134,7,4,1,2024-01-01 13:25:35+00:00,2,290,97,,0,0,7,cv,2024,1,1,13,25,35
74454,171,3,3,0,2024-01-03 13:44:33+00:00,2,181,82,,0,0,3,cv,2024,1,3,13,44,33
108392,57,3,2,0,2024-01-01 15:21:45+00:00,2,146,65,,0,0,3,cv,2024,1,1,15,21,45
86006,154,5,4,0,2024-01-02 23:51:43+00:00,3,221,13,,0,0,5,cv,2024,1,2,23,51,43
22788,95,5,2,0,2024-01-02 09:48:23+00:00,1,260,22,,0,0,2,cv,2024,1,2,9,48,23
767,159,4,4,0,2024-01-03 13:54:05+00:00,2,290,74,,0,0,4,cv,2024,1,3,13,54,5
105461,159,8,4,0,2024-01-03 16:25:18+00:00,2,178,2,,0,0,9,cv,2024,1,3,16,25,18
3883,77,3,2,0,2024-01-03 09:11:53+00:00,3,151,174,,0,0,3,cv,2024,1,3,9,11,53
40040,35,10,1,0,2024-01-03 14:36:27+00:00,0,165,149,,0,0,10,cv,2024,1,3,14,36,27
34811,192,10,3,0,2024-01-03 09:30:28+00:00,2,194,139,,0,0,10,cv,2024,1,3,9,30,28
16860,105,8,2,1,2024-01-03 02:39:45+00:00,3,124,53,,0,0,8,cv,2024,1,3,2,39,45
58766,52,7,2,0,2024-01-02 20:18:32+00:00,2,289,82,,0,0,7,cv,2024,1,2,20,18,32
86478,10,1,1,0,2024-01-02 09:02:07+00:00,1,131,168,,0,0,1,cv,2024,1,2,9,2,7
15384,87,3,2,0,2024-01-02 23:35:45+00:00,2,280,15,,0,0,3,cv,2024,1,2,23,35,45
367,38,7,1,1,2024-01-03 16:50:16+00:00,3,271,8,,0,0,7,cv,2024,1,3,16,50,16
19297,90,8,2,0,2024-01-02 01:47:28+00:00,2,177,116,,0,0,8,cv,2024,1,2,1,47,28
103993,93,8,2,0,2024-01-02 16:12:07+00:00,2,285,116,,0,0,2,cv,2024,1,2,16,12,7
95054,65,1,2,0,2024-01-03 14:27:50+00:00,1,193,100,,0,0,1,cv,2024,1,3,14,27,50
72895,22,8,1,0,2024-01-02 14:00:46+00:00,3,271,87,,0,1,10,cv,2024,1,2,14,0,46
73738,109,8,2,0,2024-01-03 17:59:43+00:00,1,124,152,,0,0,8,cv,2024,1,3,17,59,43
7478,180,6,3,0,2024-01-01 00:02:54+00:00,2,133,30,,0,1,6,cv,2024,1,1,0,2,54
21391,16,7,1,1,2024-01-02 09:26:45+00:00,2,136,68,,0,0,7,cv,2024,1,2,9,26,45
105354,117,8,2,0,2024-01-01 09:53:45+00:00,2,266,97,,0,0,3,cv,2024,1,1,9,53,45
54206,50,3,1,0,2024-01-02 10:50:08+00:00,0,185,155,,0,0,3,cv,2024,1,2,10,50,8
84866,179,5,3,0,2024-01-01 05:07:07+00:00,1,194,152,,0,0,5,cv,2024,1,1,5,7,7
94977,16,9,1,1,2024-01-01 16:53:43+00:00,2,229,49,,0,0,9,cv,2024,1,1,16,53,43
98555,161,2,0,0,2024-01-03 17:03:12+00:00,2,190,18,,0,0,2,cv,2024,1,3,17,3,12
4688,66,6,2,0,2024-01-01 23:40:59+00:00,3,265,124,,0,0,6,cv,2024,1,1,23,40,59
66353,195,5,3,0,2024-01-02 11:58:12+00:00,0,149,112,,0,0,5,cv,2024,1,2,11,58,12
106102,127,5,2,0,2024-01-02 04:43:27+00:00,2,160,155,,0,0,5,cv,2024,1,2,4,43,27
70129,76,1,2,0,2024-01-03 05:34:08+00:00,3,264,80,,1,0,1,cv,2024,1,3,5,34,8
55031,129,1,2,0,2024-01-01 00:06:15+00:00,3,176,142,,0,0,1,cv,2024,1,1,0,6,15
119516,110,5,2,0,2024-01-01 12:16:26+00:00,2,289,111,,0,0,9,cv,2024,1,1,12,16,26
28559,75,4,2,0,2024-01-03 13:46:56+00:00,2,259,81,,0,0,4,cv,2024,1,3,13,46,56
2393,100,10,2,0,2024-01-01 23:09:03+00:00,2,225,106,,0,0,10,cv,2024,1,1,23,9,3
77571,29,6,1,0,2024-01-03 03:21:54+00:00,2,209,21,,0,0,6,cv,2024,1,3,3,21,54
49071,87,5,2,0,2024-01-02 22:39:30+00:00,1,236,199,,0,0,8,cv,2024,1,2,22,39,30
75961,75,2,2,0,2024-01-02 17:08:38+00:00,1,165,98,,0,0,2,cv,2024,1,2,17,8,38
21593,26,8,1,0,2024-01-03 13:24:55+00:00,2,175,61,,0,0,8,cv,2024,1,3,13,24,55
109946,39,7,1,0,2024-01-01 09:14:58+00:00,2,194,101,,0,1,7,cv,2024,1,1,9,14,58
91128,178,5,3,0,2024-01-01 16:28:05+00:00,2,261,71,,0,0,5,cv,2024,1,1,16,28,5
103534,97,8,2,0,2024-01-01 11:42:50+00:00,2,296,58,,0,0,8,cv,2024,1,1,11,42,50
83271,128,6,2,0,2024-01-01 11:25:37+00:00,2,126,44,,0,0,6,cv,2024,1,1,11,25,37
15987,104,1,2,0,2024-01-01 04:09:12+00:00,2,146,88,,0,0,1,cv,2024,1,1,4,9,12
96660,56,6,2,0,2024-01-01 06:13:49+00:00,2,169,71,,0,0,6,cv,2024,1,1,6,13,49
117295,94,8,2,0,2024-01-02 15:12:49+00:00,3,139,125,,0,0,8,cv,2024,1,2,15,12,49
72492,89,10,2,0,2024-01-02 20:55:31+00:00,2,229,101,,0,0,10,cv,2024,1,2,20,55,31
48010,41,8,1,0,2024-01-02 06:05:23+00:00,2,157,97,,0,0,1,cv,2024,1,2,6,5,23
30906,143,8,4,0,2024-01-03 23:21:31+00:00,2,189,162,,0,0,5,cv,2024,1,3,23,21,31
6788,36,3,1,0,2024-01-03 10:23:29+00:00,0,218,181,,0,0,3,cv,2024,1,3,10,23,29
85187,76,9,2,0,2024-01-03 20:02:11+00:00,2,130,159,,0,0,9,cv,2024,1,3,20,2,11
39329,92,7,2,0,2024-01-01 10:44:03+00:00,2,252,198,,0,0,7,cv,2024,1,1,10,44,3
85683,78,2,2,0,2024-01-01 05:20:31+00:00,2,173,189,,0,0,2,cv,2024,1,1,5,20,31
39973,95,7,2,0,2024-01-01 12:56:56+00:00,2,187,32,,0,0,7,cv,2024,1,1,12,56,56
601,3,10,1,0,2024-01-02 14:06:35+00:00,3,138,54,,0,0,10,cv,2024,1,2,14,6,35
58808,17,6,1,0,2024-01-02 04:26:53+00:00,3,263,165,,0,0,6,cv,2024,1,2,4,26,53
61126,11,3,1,0,2024-01-02 16:54:02+00:00,2,177,151,,0,0,3,cv,2024,1,2,16,54,2
37800,92,3,2,0,2024-01-02 17:19:43+00:00,2,142,53,,0,0,3,cv,2024,1,2,17,19,43
5518,6,6,1,0,2024-01-03 20:48:33+00:00,2,257,78,,0,0,6,cv,2024,1,3,20,48,33
52271,10,7,1,0,2024-01-01 13:37:22+00:00,2,195,52,,0,0,7,cv,2024,1,1,13,37,22
26753,142,7,4,0,2024-01-03 05:52:20+00:00,2,149,13,,0,0,7,cv,2024,1,3,5,52,20
16038,52,1,2,0,2024-01-02 00:38:38+00:00,2,233,186,,0,0,1,cv,2024,1,2,0,38,38
78408,16,1,1,1,2024-01-02 13:32:41+00:00,2,243,146,,0,0,1,cv,2024,1,2,13,32,41
6190,107,2,2,0,2024-01-03 12:08:14+00:00,2,271,170,,0,0,2,cv,2024,1,3,12,8,14
21898,8,4,1,0,2024-01-03 05:17:21+00:00,2,268,187,,0,0,4,cv,2024,1,3,5,17,21
108919,53,4,2,0,2024-01-02 01:42:51+00:00,2,280,185,,0,0,4,cv,2024,1,2,1,42,51
93505,187,3,3,0,2024-01-01 23:37:18+00:00,2,153,63,,0,0,3,cv,2024,1,1,23,37,18
82691,149,6,4,0,2024-01-02 22:08:43+00:00,2,288,45,,0,0,6,cv,2024,1,2,22,8,43
88718,145,6,4,0,2024-01-02 02:08:29+00:00,2,187,83,,0,0,6,cv,2024,1,2,2,8,29
98477,163,5,0,0,2024-01-03 05:05:25+00:00,3,195,58,,0,0,10,cv,2024,1,3,5,5,25
109155,52,1,2,0,2024-01-01 00:41:41+00:00,2,210,98,,0,0,1,cv,2024,1,1,0,41,41
82996,161,9,0,0,2024-01-01 16:23:59+00:00,2,279,55,,0,0,9,cv,2024,1,1,16,23,59
97847,9,8,1,0,2024-01-01 01:02:52+00:00,2,290,200,,0,0,8,cv,2024,1,1,1,2,52
78245,113,8,2,0,2024-01-03 16:38:44+00:00,3,128,1,,0,0,2,cv,2024,1,3,16,38,44
112132,175,9,3,0,2024-01-03 05:01:32+00:00,2,284,172,,0,0,9,cv,2024,1,3,5,1,32
11386,114,3,2,0,2024-01-03 23:24:51+00:00,0,150,64,,0,0,3,cv,2024,1,3,23,24,51
17240,42,9,1,0,2024-01-03 10:34:17+00:00,2,272,147,,0,0,9,cv,2024,1,3,10,34,17
9986,74,1,2,0,2024-01-03 01:36:00+00:00,3,226,127,,0,0,1,cv,2024,1,3,1,36,0
98939,189,3,3,0,2024-01-02 10:32:19+00:00,2,183,67,,0,1,3,cv,2024,1,2,10,32,19
31961,162,4,0,0,2024-01-03 03:23:33+00:00,3,265,134,,0,0,4,cv,2024,1,3,3,23,33
54216,112,7,2,0,2024-01-01 12:45:15+00:00,2,285,178,,0,0,7,cv,2024,1,1,12,45,15
1636,164,4,0,1,2024-01-01 14:55:17+00:00,2,203,67,,0,1,4,cv,2024,1,1,14,55,17
43847,101,10,2,0,2024-01-03 06:41:36+00:00,2,276,32,,0,0,10,cv,2024,1,3,6,41,36
14642,198,7,3,0,2024-01-03 11:54:35+00:00,3,178,33,,0,0,7,cv,2024,1,3,11,54,35
8526,119,4,2,0,2024-01-01 02:44:40+00:00,2,255,146,,0,0,4,cv,2024,1,1,2,44,40
48573,11,8,1,0,2024-01-01 09:02:51+00:00,2,172,131,,0,0,8,cv,2024,1,1,9,2,51
6126,153,1,4,0,2024-01-02 12:42:13+00:00,2,195,34,,0,0,1,cv,2024,1,2,12,42,13
117107,64,5,2,0,2024-01-03 17:45:24+00:00,2,170,61,,0,0,5,cv,2024,1,3,17,45,24
23392,116,8,2,0,2024-01-03 10:25:27+00:00,2,253,5,,0,0,3,cv,2024,1,3,10,25,27
49816,136,8,4,0,2024-01-01 10:27:00+00:00,1,287,40,,0,0,7,cv,2024,1,1,10,27,0
112967,100,10,2,0,2024-01-02 22:44:46+00:00,2,260,127,,0,0,10,cv,2024,1,2,22,44,46
50640,93,3,2,0,2024-01-02 16:40:18+00:00,2,175,118,,0,0,3,cv,2024,1,2,16,40,18
53535,25,5,1,0,2024-01-03 20:24:22+00:00,2,230,94,,0,0,10,cv,2024,1,3,20,24,22
54308,27,1,1,0,2024-01-03 15:51:19+00:00,1,276,16,,0,0,1,cv,2024,1,3,15,51,19
108997,159,5,4,0,2024-01-01 10:40:46+00:00,2,281,135,,0,0,1,cv,2024,1,1,10,40,46
31793,159,4,4,0,2024-01-03 13:38:05+00:00,2,223,182,,1,0,4,cv,2024,1,3,13,38,5
3328,156,5,4,0,2024-01-01 16:43:15+00:00,2,220,178,,0,0,5,cv,2024,1,1,16,43,15
11595,28,7,1,0,2024-01-01 01:45:16+00:00,1,257,121,,0,0,7,cv,2024,1,1,1,45,16
107468,90,5,2,0,2024-01-01 05:55:23+00:00,3,160,185,,0,0,9,cv,2024,1,1,5,55,23
86039,2,3,1,0,2024-01-01 13:56:24+00:00,2,145,99,,0,0,3,cv,2024,1,1,13,56,24
119073,164,3,0,1,2024-01-01 15:34:26+00:00,3,156,142,,0,1,3,cv,2024,1,1,15,34,26
88928,176,5,3,0,2024-01-02 21:01:40+00:00,2,125,85,,0,0,5,cv,2024,1,2,21,1,40
86576,122,7,2,0,2024-01-01 15:12:19+00:00,2,182,35,,0,0,7,cv,2024,1,1,15,12,19
86906,141,2,4,0,2024-01-03 16:45:28+00:00,2,138,60,,0,0,2,cv,2024,1,3,16,45,28
98560,8,6,1,0,2024-01-01 22:35:06+00:00,3,216,175,,0,0,6,cv,2024,1,1,22,35,6
93389,89,8,2,0,2024-01-03 03:31:46+00:00,0,261,116,,0,0,1,cv,2024,1,3,3,31,46
72959,141,6,4,0,2024-01-03 14:52:24+00:00,2,175,104,,0,0,6,cv,2024,1,3,14,52,24
11914,200,5,3,0,2024-01-03 12:39:38+00:00,0,179,36,,0,0,8,cv,2024,1,3,12,39,38
102959,127,8,2,0,2024-01-03 02:59:21+00:00,2,261,152,,0,0,10,cv,2024,1,3,2,59,21
76737,187,8,3,0,2024-01-01 02:09:01+00:00,0,142,17,,0,0,8,cv,2024,1,1,2,9,1
14480,141,3,4,0,2024-01-02 14:23:31+00:00,3,280,118,,0,0,3,cv,2024,1,2,14,23,31
89282,33,5,1,0,2024-01-01 17:31:56+00:00,2,127,5,,0,0,5,cv,2024,1,1,17,31,56
49412,199,5,3,0,2024-01-03 23:36:53+00:00,3,166,199,,0,0,9,cv,2024,1,3,23,36,53
7644,152,7,4,0,2024-01-01 09:10:23+00:00,2,175,197,,0,0,7,cv,2024,1,1,9,10,23
63199,143,9,4,0,2024-01-01 03:01:17+00:00,3,228,116,,0,0,9,cv,2024,1,1,3,1,17
46829,25,10,1,0,2024-01-02 20:06:33+00:00,3,204,119,,0,0,10,cv,2024,1,2,20,6,33
92547,66,1,2,0,2024-01-01 01:18:06+00:00,2,188,173,,0,0,1,cv,2024,1,1,1,18,6
61871,185,10,3,0,2024-01-03 02:31:41+00:00,3,217,2,,0,0,10,cv,2024,1,3,2,31,41
10039,189,7,3,0,2024-01-02 09:42:08+00:00,2,297,96,,0,1,7,cv,2024,1,2,9,42,8
35796,9,9,1,0,2024-01-03 06:37:26+00:00,2,219,81,,0,0,9,cv,2024,1,3,6,37,26
4786,185,3,3,0,2024-01-01 03:55:20+00:00,2,216,22,,0,0,3,cv,2024,1,1,3,55,20
46143,154,5,4,0,2024-01-03 00:17:43+00:00,2,207,115,,0,0,5,cv,2024,1,3,0,17,43
54802,138,2,4,0,2024-01-01 21:37:01+00:00,3,193,35,,0,0,2,cv,2024,1,1,21,37,1
34562,5,3,1,0,2024-01-02 10:11:01+00:00,2,248,36,,0,0,3,cv,2024,1,2,10,11,1
50978,127,4,2,0,2024-01-03 01:27:15+00:00,2,177,100,,0,0,4,cv,2024,1,3,1,27,15
97681,57,4,2,0,2024-01-01 11:04:24+00:00,2,256,72,,0,0,4,cv,2024,1,1,11,4,24
15896,142,3,4,0,2024-01-03 22:38:17+00:00,2,271,173,,0,0,3,cv,2024,1,3,22,38,17
44656,5,5,1,0,2024-01-01 10:00:54+00:00,2,190,58,,0,0,2,cv,2024,1,1,10,0,54
17288,78,5,2,0,2024-01-02 20:05:48+00:00,2,279,193,,0,0,5,cv,2024,1,2,20,5,48
118825,87,10,2,0,2024-01-02 22:29:13+00:00,2,169,95,,0,0,10,cv,2024,1,2,22,29,13
72779,59,8,2,1,2024-01-03 21:12:00+00:00,2,232,179,,0,0,2,cv,2024,1,3,21,12,0
32827,31,2,1,0,2024-01-01 04:31:38+00:00,3,236,87,,0,0,2,cv,2024,1,1,4,31,38
8593,140,3,4,0,2024-01-02 17:24:36+00:00,2,289,63,,0,0,3,cv,2024,1,2,17,24,36
37272,29,1,1,0,2024-01-02 22:59:27+00:00,2,142,39,,0,0,1,cv,2024,1,2,22,59,27
84228,200,8,3,0,2024-01-03 14:05:37+00:00,2,298,38,,0,0,9,cv,2024,1,3,14,5,37
107776,76,5,2,0,2024-01-01 21:17:30+00:00,2,120,127,,0,0,5,cv,2024,1,1,21,17,30
54501,70,5,2,0,2024-01-03 06:48:19+00:00,2,190,158,,0,0,5,cv,2024,1,3,6,48,19
30486,35,5,1,0,2024-01-03 14:55:41+00:00,2,258,88,,0,0,4,cv,2024,1,3,14,55,41
34364,160,3,4,0,2024-01-02 10:34:27+00:00,2,169,57,,0,0,3,cv,2024,1,2,10,34,27
90085,23,8,1,0,2024-01-02 01:59:31+00:00,2,188,155,,0,0,3,cv,2024,1,2,1,59,31
68816,170,9,0,0,2024-01-03 11:02:11+00:00,3,259,69,,0,0,9,cv,2024,1,3,11,2,11
110855,112,5,2,0,2024-01-02 14:22:37+00:00,2,166,153,,0,0,6,cv,2024,1,2,14,22,37
41964,127,8,2,0,2024-01-03 03:53:27+00:00,3,204,94,,0,0,8,cv,2024,1,3,3,53,27
68531,53,1,2,0,2024-01-01 21:45:24+00:00,2,281,72,,0,0,1,cv,2024,1,1,21,45,24
71088,30,2,1,0,2024-01-02 12:14:41+00:00,2,276,200,,0,0,2,cv,2024,1,2,12,14,41
29990,24,7,1,0,2024-01-01 05:05:19+00:00,2,214,177,,0,1,7,cv,2024,1,1,5,5,19
89400,114,10,2,0,2024-01-03 06:48:42+00:00,0,267,63,,0,0,10,cv,2024,1,3,6,48,42
105060,88,9,2,0,2024-01-01 14:10:44+00:00,1,168,174,,0,0,9,cv,2024,1,1,14,10,44
118433,6,7,1,0,2024-01-02 22:08:31+00:00,1,149,34,,0,1,7,cv,2024,1,2,22,8,31
112034,166,1,0,0,2024-01-02 02:39:12+00:00,2,257,109,,0,0,1,cv,2024,1,2,2,39,12
53075,25,9,1,0,2024-01-01 03:42:59+00:00,2,186,62,,0,0,9,cv,2024,1,1,3,42,59
99494,133,6,4,0,2024-01-03 20:14:03+00:00,2,233,41,,0,0,6,cv,2024,1,3,20,14,3
89644,134,8,4,1,2024-01-03 15:37:10+00:00,2,232,143,,0,0,10,cv,2024,1,3,15,37,10
46188,15,9,1,0,2024-01-03 15:30:48+00:00,2,286,26,,0,0,9,cv,2024,1,3,15,30,48
116636,147,10,4,0,2024-01-01 14:02:59+00:00,2,275,182,,0,0,10,cv,2024,1,1,14,2,59
63449,163,5,0,0,2024-01-02 04:35:47+00:00,2,190,93,,0,0,10,cv,2024,1,2,4,35,47
92536,42,6,1,0,2024-01-01 11:21:07+00:00,2,206,40,,0,0,6,cv,2024,1,1,11,21,7
40662,43,8,1,0,2024-01-01 04:19:31+00:00,2,240,143,,0,0,9,cv,2024,1,1,4,19,31
58515,15,5,1,0,2024-01-01 09:40:38+00:00,2,280,73,,0,0,5,cv,2024,1,1,9,40,38
52216,31,8,1,0,2024-01-03 02:52:10+00:00,2,219,35,,0,1,10,cv,2024,1,3,2,52,10
