ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second,lstm_anomaly
52669,45,8,1,0,2024-01-01 01:36:37,3,224,137,7518,0,0,3,2024,1,1,1,36,37,False
118358,151,6,4,1,2024-01-01 21:09:32,2,295,76,3945,0,0,6,2024,1,1,21,9,32,True
35809,164,3,0,1,2024-01-01 17:57:07,2,207,159,4295,0,0,3,2024,1,1,17,57,7,True
99321,23,8,1,0,2024-01-01 02:21:38,2,138,112,11764,0,0,8,2024,1,1,2,21,38,True
113767,164,7,0,1,2024-01-02 11:22:06,2,240,23,2664,0,1,7,2024,1,2,11,22,6,False
82541,95,8,2,0,2024-01-02 15:13:56,2,228,151,9104,0,0,6,2024,1,2,15,13,56,False
57228,16,8,1,1,2024-01-02 14:19:27,2,271,133,17215,0,1,9,2024,1,2,14,19,27,False
90197,45,6,1,0,2024-01-01 04:13:55,2,240,163,19053,0,0,6,2024,1,1,4,13,55,False
68491,66,9,2,0,2024-01-03 04:34:13,2,249,163,780,0,0,9,2024,1,3,4,34,13,False
21956,23,1,1,0,2024-01-03 06:55:04,2,238,61,11360,0,0,1,2024,1,3,6,55,4,False
103386,163,6,0,0,2024-01-02 22:04:07,2,295,100,10670,0,0,6,2024,1,2,22,4,7,False
28921,163,6,0,0,2024-01-01 21:30:26,3,299,101,14909,0,1,6,2024,1,1,21,30,26,False
70173,38,5,1,1,2024-01-01 13:50:09,2,256,174,18819,0,0,6,2024,1,1,13,50,9,False
80466,164,2,0,1,2024-01-02 13:13:57,2,136,45,1066,0,1,2,2024,1,2,13,13,57,False
13979,16,5,1,1,2024-01-01 10:09:01,3,190,25,1993,0,0,9,2024,1,1,10,9,1,False
52570,160,10,4,0,2024-01-02 12:37:56,2,272,14,12618,0,0,10,2024,1,2,12,37,56,False
89514,38,5,1,1,2024-01-03 16:02:42,2,164,68,16348,0,1,1,2024,1,3,16,2,42,False
100057,45,8,1,0,2024-01-01 06:09:21,1,290,182,6736,0,0,10,2024,1,1,6,9,21,False
119890,66,5,2,0,2024-01-03 22:59:30,2,233,131,12812,1,0,5,2024,1,3,22,59,30,False
109335,193,2,3,1,2024-01-03 00:26:25,2,170,51,10119,0,0,2,2024,1,3,0,26,25,False
118586,160,9,4,0,2024-01-02 16:28:38,2,216,34,19261,0,0,9,2024,1,2,16,28,38,False
64668,16,1,1,1,2024-01-02 16:21:27,2,138,128,9715,0,0,1,2024,1,2,16,21,27,False
92932,151,7,4,1,2024-01-03 22:14:28,2,171,78,9765,0,0,7,2024,1,3,22,14,28,False
68014,133,3,4,0,2024-01-01 03:43:29,2,297,93,15501,0,0,3,2024,1,1,3,43,29,False
65421,111,9,2,0,2024-01-02 11:30:22,2,295,96,10135,0,0,9,2024,1,2,11,30,22,False
67888,133,10,4,0,2024-01-03 00:27:04,2,235,64,9270,0,0,10,2024,1,3,0,27,4,False
37326,193,2,3,1,2024-01-01 20:59:06,3,247,166,15971,0,1,2,2024,1,1,20,59,6,False
56872,133,9,4,0,2024-01-02 22:37:08,2,205,162,6983,0,0,9,2024,1,2,22,37,8,False
21891,38,8,1,1,2024-01-02 14:26:49,2,129,58,19347,0,0,3,2024,1,2,14,26,49,False
32483,38,10,1,1,2024-01-02 15:22:08,2,196,135,5073,0,0,10,2024,1,2,15,22,8,False
98221,164,10,0,1,2024-01-02 12:44:40,1,193,137,3210,0,0,10,2024,1,2,12,44,40,False
41563,84,3,2,0,2024-01-01 09:52:27,3,139,54,13334,0,0,3,2024,1,1,9,52,27,False
15242,163,9,0,0,2024-01-03 20:29:57,2,298,149,10612,0,0,9,2024,1,3,20,29,57,False
66841,111,5,2,0,2024-01-02 15:43:34,3,283,64,14573,0,0,5,2024,1,2,15,43,34,False
75250,95,5,2,0,2024-01-03 14:27:28,2,178,64,5,0,0,1,2024,1,3,14,27,28,False
15055,95,1,2,0,2024-01-01 15:39:58,2,275,64,450,0,0,1,2024,1,1,15,39,58,False
27695,160,2,4,0,2024-01-02 11:24:52,2,174,189,2943,0,0,2,2024,1,2,11,24,52,False
86592,38,8,1,1,2024-01-01 04:13:55,2,257,195,19053,0,0,5,2024,1,1,4,13,55,False
85140,164,10,0,1,2024-01-02 12:50:28,1,185,39,3888,0,0,10,2024,1,2,12,50,28,False
60034,151,1,4,1,2024-01-03 01:32:42,2,285,117,15697,0,0,1,2024,1,3,1,32,42,False
38947,163,5,0,0,2024-01-03 04:05:26,2,264,177,3399,0,0,8,2024,1,3,4,5,26,False
78091,16,8,1,1,2024-01-02 10:50:16,1,221,2,53,0,0,2,2024,1,2,10,50,16,False
31172,164,9,0,1,2024-01-02 13:47:50,3,261,185,14201,0,1,9,2024,1,2,13,47,50,False
98800,160,5,4,0,2024-01-01 14:02:49,2,215,120,7020,0,0,5,2024,1,1,14,2,49,False
95426,163,8,0,0,2024-01-01 20:07:21,2,280,34,8014,0,0,3,2024,1,1,20,7,21,False
3121,38,7,1,1,2024-01-02 14:52:54,2,188,121,1263,0,0,7,2024,1,2,14,52,54,False
5897,133,5,4,0,2024-01-02 23:10:36,2,276,91,16965,0,0,8,2024,1,2,23,10,36,False
29180,38,8,1,1,2024-01-03 15:13:09,1,250,167,4020,0,1,8,2024,1,3,15,13,9,False
53773,111,7,2,0,2024-01-02 14:26:15,2,250,25,17510,0,0,7,2024,1,2,14,26,15,False
86980,160,4,4,0,2024-01-03 13:43:53,3,153,103,2427,0,0,4,2024,1,3,13,43,53,False
114942,45,9,1,0,2024-01-03 22:08:21,2,239,23,13125,0,0,9,2024,1,3,22,8,21,False
106684,164,1,0,1,2024-01-01 11:32:02,1,187,119,16345,0,0,1,2024,1,1,11,32,2,False
107464,84,1,2,0,2024-01-01 09:38:31,2,126,95,10423,0,0,1,2024,1,1,9,38,31,False
81785,66,5,2,0,2024-01-03 05:49:28,2,157,94,514,1,0,5,2024,1,3,5,49,28,False
100539,38,8,1,1,2024-01-02 15:09:34,2,164,30,4148,0,0,7,2024,1,2,15,9,34,False
59398,38,8,1,1,2024-01-03 11:49:01,0,252,177,9413,0,0,8,2024,1,3,11,49,1,False
81957,45,8,1,0,2024-01-01 04:13:55,2,234,31,19053,0,0,8,2024,1,1,4,13,55,False
22744,16,6,1,1,2024-01-03 09:09:13,2,222,168,3182,0,0,6,2024,1,3,9,9,13,False
94720,164,8,0,1,2024-01-01 13:50:43,1,143,82,15690,0,0,8,2024,1,1,13,50,43,False
118427,160,4,4,0,2024-01-03 17:34:34,3,276,88,13716,0,0,4,2024,1,3,17,34,34,False
19957,95,4,2,0,2024-01-03 09:57:35,2,299,189,12933,0,0,4,2024,1,3,9,57,35,False
65470,151,10,4,1,2024-01-02 02:30:27,2,218,63,10547,0,0,10,2024,1,2,2,30,27,False
71568,66,7,2,0,2024-01-03 00:42:52,2,288,19,15201,0,0,7,2024,1,3,0,42,52,False
92786,111,3,2,0,2024-01-02 13:35:33,3,185,4,15477,0,0,3,2024,1,2,13,35,33,False
25805,95,6,2,0,2024-01-03 17:33:56,2,227,173,1565,0,0,6,2024,1,3,17,33,56,False
101179,45,6,1,0,2024-01-02 22:23:47,2,238,23,17169,0,0,6,2024,1,2,22,23,47,False
25776,66,5,2,0,2024-01-01 00:38:58,1,137,133,18447,0,0,6,2024,1,1,0,38,58,False
10012,84,1,2,0,2024-01-02 17:51:06,1,282,195,1424,0,0,1,2024,1,2,17,51,6,False
119406,66,8,2,1,2024-01-01 20:13:46,2,251,196,2783,0,0,8,2024,1,1,20,13,46,False
35740,160,5,4,0,2024-01-01 17:44:02,2,244,166,8209,0,0,5,2024,1,1,17,44,2,False
443,138,3,4,0,2024-01-02 03:47:23,2,225,138,16368,0,0,3,2024,1,2,3,47,23,False
116143,164,5,0,1,2024-01-02 11:18:03,2,151,37,2657,0,0,9,2024,1,2,11,18,3,False
90994,133,8,4,0,2024-01-02 03:51:11,2,232,58,2961,0,0,1,2024,1,2,3,51,11,False
48303,95,8,2,0,2024-01-02 09:44:16,2,226,65,8346,0,0,8,2024,1,2,9,44,16,False
86945,95,8,2,0,2024-01-03 16:28:12,2,270,53,18064,0,0,8,2024,1,3,16,28,12,False
98630,147,1,4,0,2024-01-03 17:25:00,2,171,185,19070,0,0,1,2024,1,3,17,25,0,False
75127,45,5,1,0,2024-01-01 04:13:55,3,269,151,19053,0,0,5,2024,1,1,4,13,55,False
100684,45,8,1,0,2024-01-02 00:56:28,2,131,169,7159,0,0,8,2024,1,2,0,56,28,False
74381,23,1,1,0,2024-01-01 03:06:38,2,181,35,420,0,0,1,2024,1,1,3,6,38,False
4863,23,5,1,0,2024-01-03 00:16:57,2,130,24,9487,0,0,1,2024,1,3,0,16,57,False
46959,16,7,1,1,2024-01-03 17:00:20,2,225,110,1014,0,1,7,2024,1,3,17,0,20,False
49158,160,10,4,0,2024-01-03 12:05:20,3,225,143,5846,0,0,10,2024,1,3,12,5,20,False
78660,164,10,0,1,2024-01-02 16:05:13,3,161,9,8636,0,0,10,2024,1,2,16,5,13,False
73874,66,3,2,0,2024-01-03 05:25:36,2,199,71,651,0,0,3,2024,1,3,5,25,36,False
20287,45,6,1,0,2024-01-02 01:59:44,1,245,106,14802,0,0,6,2024,1,2,1,59,44,False
98066,147,10,4,0,2024-01-03 15:13:51,2,210,106,919,0,0,10,2024,1,3,15,13,51,False
3460,23,10,1,0,2024-01-03 23:10:24,1,237,93,8496,0,0,10,2024,1,3,23,10,24,False
93630,111,4,2,0,2024-01-01 15:27:34,2,164,109,13463,0,0,4,2024,1,1,15,27,34,False
56897,16,6,1,1,2024-01-02 14:07:47,2,139,10,15542,0,0,6,2024,1,2,14,7,47,False
70446,16,1,1,1,2024-01-01 09:30:43,2,196,159,2426,0,1,1,2024,1,1,9,30,43,False
40853,147,1,4,0,2024-01-01 10:24:09,2,265,178,15034,0,0,1,2024,1,1,10,24,9,False
35847,164,6,0,1,2024-01-03 13:44:49,1,196,30,16741,0,0,6,2024,1,3,13,44,49,False
57829,23,5,1,0,2024-01-03 22:17:26,2,252,136,12188,0,1,10,2024,1,3,22,17,26,False
115007,164,1,0,1,2024-01-01 12:18:42,2,203,27,6727,0,0,1,2024,1,1,12,18,42,False
44731,84,3,2,0,2024-01-01 11:40:12,2,191,185,18803,0,0,3,2024,1,1,11,40,12,False
68200,111,5,2,0,2024-01-02 14:48:29,2,260,58,17479,0,0,1,2024,1,2,14,48,29,False
100595,23,4,1,0,2024-01-02 03:05:04,1,254,195,18325,0,0,4,2024,1,2,3,5,4,False
25522,45,5,1,0,2024-01-03 06:59:44,1,168,185,6419,0,0,1,2024,1,3,6,59,44,False
19362,163,8,0,0,2024-01-02 00:30:09,2,267,83,4866,0,0,8,2024,1,2,0,30,9,False
76876,163,7,0,0,2024-01-03 00:49:24,2,293,168,5790,0,0,7,2024,1,3,0,49,24,False
49103,160,3,4,0,2024-01-03 15:36:59,0,131,180,4616,0,0,3,2024,1,3,15,36,59,False
15852,147,2,4,0,2024-01-02 12:55:43,2,196,79,2031,0,0,2,2024,1,2,12,55,43,False
26184,138,3,4,0,2024-01-02 03:47:23,2,136,1,16073,0,0,3,2024,1,2,3,47,23,False
19735,38,3,1,1,2024-01-02 11:49:55,2,270,155,3140,0,0,3,2024,1,2,11,49,55,False
48173,45,5,1,0,2024-01-01 05:52:00,3,166,7,6937,1,0,8,2024,1,1,5,52,0,False
1961,151,3,4,1,2024-01-02 01:56:30,0,183,122,7047,0,0,3,2024,1,2,1,56,30,False
53702,84,1,2,0,2024-01-03 10:29:19,2,275,30,19457,1,0,1,2024,1,3,10,29,19,False
41653,151,5,4,1,2024-01-03 06:25:59,2,203,90,11926,0,0,5,2024,1,3,6,25,59,False
17601,66,7,2,0,2024-01-03 00:04:29,2,144,96,19825,0,0,7,2024,1,3,0,4,29,False
35932,138,2,4,0,2024-01-02 03:47:23,1,152,196,4523,0,0,2,2024,1,2,3,47,23,False
53305,133,3,4,0,2024-01-02 00:04:56,1,246,103,7297,0,0,3,2024,1,2,0,4,56,False
97500,111,1,2,0,2024-01-02 15:12:42,2,121,163,12946,0,0,1,2024,1,2,15,12,42,False
72247,66,5,2,0,2024-01-01 06:12:06,2,201,162,16848,0,0,5,2024,1,1,6,12,6,False
92008,193,4,3,1,2024-01-01 21:22:44,2,129,101,14244,0,0,4,2024,1,1,21,22,44,False
59187,66,5,2,0,2024-01-01 03:38:27,1,167,114,8574,0,0,5,2024,1,1,3,38,27,False
93739,151,1,4,1,2024-01-01 06:58:59,2,136,136,18443,0,0,1,2024,1,1,6,58,59,False
19560,138,2,4,0,2024-01-02 03:47:23,3,187,123,6670,0,0,2,2024,1,2,3,47,23,False
76291,133,2,4,0,2024-01-03 06:58:05,2,221,190,10219,0,0,2,2024,1,3,6,58,5,False
8442,160,7,4,0,2024-01-03 10:20:50,2,168,96,4998,0,0,7,2024,1,3,10,20,50,False
32063,95,10,2,0,2024-01-01 16:27:59,2,252,36,19777,0,0,10,2024,1,1,16,27,59,False
10030,23,5,1,0,2024-01-03 06:18:28,2,178,183,19510,0,0,6,2024,1,3,6,18,28,False
13706,147,5,4,0,2024-01-01 12:20:30,2,141,31,13175,0,0,3,2024,1,1,12,20,30,False
32134,23,8,1,0,2024-01-01 21:42:31,2,197,197,2858,0,1,8,2024,1,1,21,42,31,False
83148,38,4,1,1,2024-01-02 15:05:03,2,150,151,15590,0,0,4,2024,1,2,15,5,3,False
118487,45,6,1,0,2024-01-01 00:09:52,2,245,57,11568,0,0,6,2024,1,1,0,9,52,False
13659,160,10,4,0,2024-01-02 13:01:29,2,231,63,2543,0,0,10,2024,1,2,13,1,29,False
44811,163,5,0,0,2024-01-03 00:05:51,2,224,113,12731,0,0,5,2024,1,3,0,5,51,False
64756,45,5,1,0,2024-01-03 03:57:44,2,284,116,9046,0,0,8,2024,1,3,3,57,44,False
37025,163,6,0,0,2024-01-02 03:55:11,2,265,121,17799,0,0,6,2024,1,2,3,55,11,False
75274,84,3,2,0,2024-01-03 13:03:36,2,291,39,12331,1,0,3,2024,1,3,13,3,36,False
32382,193,6,3,1,2024-01-01 00:47:59,2,211,160,18549,0,0,6,2024,1,1,0,47,59,False
118275,45,5,1,0,2024-01-02 03:16:10,2,151,196,1681,0,0,6,2024,1,2,3,16,10,False
68524,84,10,2,0,2024-01-03 09:25:39,2,189,27,14089,0,0,10,2024,1,3,9,25,39,False
72212,151,4,4,1,2024-01-02 06:23:52,2,144,124,8834,0,0,4,2024,1,2,6,23,52,False
39937,84,10,2,0,2024-01-02 17:08:17,2,167,16,19328,0,0,10,2024,1,2,17,8,17,False
66558,16,10,1,1,2024-01-01 15:30:30,0,253,196,14944,0,1,10,2024,1,1,15,30,30,False
31016,16,8,1,1,2024-01-03 14:22:56,3,298,101,1301,0,1,5,2024,1,3,14,22,56,False
14103,95,5,2,0,2024-01-01 11:47:19,2,235,190,7265,0,0,8,2024,1,1,11,47,19,False
26235,133,9,4,0,2024-01-01 20:55:18,1,268,134,18413,0,0,9,2024,1,1,20,55,18,False
54346,163,9,0,0,2024-01-02 02:42:57,2,222,153,4167,0,1,9,2024,1,2,2,42,57,False
108960,66,5,2,0,2024-01-01 03:20:57,3,138,159,17310,0,0,5,2024,1,1,3,20,57,False
97205,147,5,4,0,2024-01-02 03:14:23,1,161,185,5304,0,0,4,2024,1,2,3,14,23,False
20182,45,9,1,0,2024-01-03 04:30:50,2,255,190,17802,0,0,9,2024,1,3,4,30,50,False
68089,160,7,4,0,2024-01-03 10:18:50,3,299,91,7019,0,0,7,2024,1,3,10,18,50,False
46482,23,5,1,0,2024-01-03 22:29:13,2,144,115,14006,0,0,3,2024,1,3,22,29,13,False
71614,163,6,0,0,2024-01-01 05:18:36,2,237,152,7431,0,1,6,2024,1,1,5,18,36,False
63779,23,8,1,0,2024-01-01 04:16:46,0,197,189,11335,0,0,2,2024,1,1,4,16,46,False
116262,45,5,1,0,2024-01-01 04:19:46,1,186,177,17518,0,0,7,2024,1,1,4,19,46,False
24622,160,6,4,0,2024-01-02 14:10:06,3,192,98,17743,0,0,6,2024,1,2,14,10,6,False
80191,38,4,1,1,2024-01-03 13:53:17,2,251,148,6124,0,0,4,2024,1,3,13,53,17,False
1021,147,1,4,0,2024-01-02 16:06:51,3,235,196,9516,0,0,1,2024,1,2,16,6,51,False
85184,84,9,2,0,2024-01-01 14:19:00,2,130,142,17961,0,0,9,2024,1,1,14,19,0,False
69918,95,5,2,0,2024-01-02 09:31:06,3,226,83,7646,0,0,4,2024,1,2,9,31,6,False
15406,147,1,4,0,2024-01-02 11:34:07,2,204,50,5206,0,0,1,2024,1,2,11,34,7,False
89458,38,3,1,1,2024-01-01 17:15:30,2,276,12,19616,0,0,3,2024,1,1,17,15,30,False
28624,16,3,1,1,2024-01-02 16:34:44,1,297,85,3738,0,0,3,2024,1,2,16,34,44,False
86050,95,5,2,0,2024-01-03 11:58:58,3,273,146,8609,0,0,8,2024,1,3,11,58,58,False
113707,160,10,4,0,2024-01-01 12:07:55,2,221,8,3328,0,0,10,2024,1,1,12,7,55,False
45805,23,8,1,0,2024-01-01 20:01:58,2,140,199,1534,0,0,2,2024,1,1,20,1,58,False
21837,95,6,2,0,2024-01-03 13:38:00,2,206,31,17382,0,0,6,2024,1,3,13,38,0,False
39303,45,8,1,0,2024-01-02 21:09:17,3,147,37,7830,0,1,8,2024,1,2,21,9,17,False
83351,160,2,4,0,2024-01-01 16:49:51,2,195,117,10968,0,0,2,2024,1,1,16,49,51,False
15445,147,3,4,0,2024-01-01 09:50:37,2,158,73,10375,0,0,3,2024,1,1,9,50,37,False
118046,95,8,2,0,2024-01-01 15:28:12,2,170,78,12707,0,0,9,2024,1,1,15,28,12,False
88878,38,3,1,1,2024-01-02 10:10:06,2,246,182,7232,0,1,3,2024,1,2,10,10,6,False
15033,16,10,1,1,2024-01-02 14:18:34,1,203,69,17929,0,0,10,2024,1,2,14,18,34,False
20463,164,4,0,1,2024-01-03 16:33:03,2,273,72,4577,0,0,4,2024,1,3,16,33,3,False
45230,38,9,1,1,2024-01-02 09:23:20,2,208,125,14637,0,1,9,2024,1,2,9,23,20,False
29268,84,2,2,0,2024-01-01 09:50:51,1,124,47,1845,0,0,2,2024,1,1,9,50,51,False
27076,138,10,4,0,2024-01-02 03:47:23,2,281,7,1749,0,0,10,2024,1,2,3,47,23,False
18572,66,8,2,0,2024-01-02 00:06:13,2,189,107,5951,0,0,4,2024,1,2,0,6,13,False
33059,163,5,0,0,2024-01-02 20:46:48,2,277,160,7364,0,0,1,2024,1,2,20,46,48,False
6556,163,4,0,0,2024-01-03 22:29:34,2,278,51,5406,0,1,4,2024,1,3,22,29,34,False
14529,95,3,2,0,2024-01-02 15:32:12,2,241,183,18831,0,0,3,2024,1,2,15,32,12,False
16018,133,8,4,0,2024-01-02 21:16:50,2,278,182,9898,0,0,7,2024,1,2,21,16,50,False
79868,164,10,0,1,2024-01-02 09:19:24,2,191,21,19803,0,1,10,2024,1,2,9,19,24,False
89498,84,8,2,0,2024-01-03 11:48:07,3,274,188,5136,0,0,8,2024,1,3,11,48,7,False
84212,164,4,0,1,2024-01-01 11:17:41,2,206,31,14055,0,0,4,2024,1,1,11,17,41,False
57432,147,5,4,0,2024-01-02 15:33:31,2,158,80,11566,0,0,5,2024,1,2,15,33,31,False
73513,23,2,1,0,2024-01-02 05:21:25,2,122,50,19218,0,0,2,2024,1,2,5,21,25,False
34801,16,1,1,1,2024-01-02 15:44:50,2,206,49,5018,0,0,1,2024,1,2,15,44,50,False
50217,164,9,0,1,2024-01-01 10:02:06,2,231,76,978,0,0,9,2024,1,1,10,2,6,False
104160,45,5,1,0,2024-01-03 20:18:34,1,164,127,16235,0,0,1,2024,1,3,20,18,34,False
19549,23,7,1,0,2024-01-02 03:06:08,2,289,57,19712,0,0,7,2024,1,2,3,6,8,False
85718,133,3,4,0,2024-01-01 17:36:25,2,293,194,11092,0,0,3,2024,1,1,17,36,25,False
98184,133,10,4,0,2024-01-02 06:19:52,2,279,29,19847,0,0,10,2024,1,2,6,19,52,False
42567,38,5,1,1,2024-01-01 04:13:55,2,145,168,19053,0,1,9,2024,1,1,4,13,55,False
8350,45,2,1,0,2024-01-02 05:38:22,2,221,25,4217,0,0,2,2024,1,2,5,38,22,False
65107,147,7,4,0,2024-01-01 01:12:37,2,213,118,11958,0,0,7,2024,1,1,1,12,37,False
53054,193,9,3,1,2024-01-03 04:38:58,2,156,72,10304,0,0,9,2024,1,3,4,38,58,False
16615,66,8,2,0,2024-01-01 21:11:26,2,185,198,12664,0,0,4,2024,1,1,21,11,26,False
29662,23,9,1,0,2024-01-02 00:58:02,3,244,49,18893,0,1,9,2024,1,2,0,58,2,False
69828,95,2,2,0,2024-01-01 04:47:26,2,153,7,4605,0,0,2,2024,1,1,4,47,26,False
13973,151,10,4,1,2024-01-02 22:34:35,1,190,95,16581,0,0,10,2024,1,2,22,34,35,False
67016,111,1,2,0,2024-01-03 17:48:25,2,268,177,15741,0,0,1,2024,1,3,17,48,25,False
59020,16,4,1,1,2024-01-01 11:28:53,2,136,155,17879,0,0,4,2024,1,1,11,28,53,False
105713,45,4,1,0,2024-01-01 04:55:15,2,185,74,2239,0,1,4,2024,1,1,4,55,15,False
85833,193,4,3,1,2024-01-03 02:20:19,2,235,200,15291,0,0,4,2024,1,3,2,20,19,False
80955,95,8,2,0,2024-01-01 15:50:34,2,256,166,10595,0,0,4,2024,1,1,15,50,34,False
44659,84,10,2,0,2024-01-02 16:17:23,2,281,39,9850,0,0,10,2024,1,2,16,17,23,False
99905,111,8,2,0,2024-01-02 11:35:05,1,203,121,6909,0,0,3,2024,1,2,11,35,5,False
60653,164,2,0,1,2024-01-01 11:54:10,1,279,53,1147,0,0,2,2024,1,1,11,54,10,False
9080,160,2,4,0,2024-01-03 16:34:48,3,155,44,16696,0,0,2,2024,1,3,16,34,48,False
100986,111,8,2,0,2024-01-03 17:01:44,2,257,53,12772,0,0,8,2024,1,3,17,1,44,False
9504,151,5,4,1,2024-01-03 22:36:55,2,292,48,6337,0,0,5,2024,1,3,22,36,55,False
72344,66,9,2,0,2024-01-02 06:10:43,2,145,179,4460,0,0,9,2024,1,2,6,10,43,False
36002,111,10,2,0,2024-01-01 16:08:00,2,268,147,11028,0,0,10,2024,1,1,16,8,0,False
37819,38,6,1,1,2024-01-01 04:13:55,2,162,57,19053,0,0,6,2024,1,1,4,13,55,False
37136,151,8,4,1,2024-01-03 01:06:21,2,257,165,5151,0,0,8,2024,1,3,1,6,21,False
32014,84,9,2,0,2024-01-02 17:39:28,2,131,193,7371,0,0,9,2024,1,2,17,39,28,False
102115,45,5,1,0,2024-01-01 21:28:19,2,144,170,9133,0,0,5,2024,1,1,21,28,19,False
5112,95,8,2,0,2024-01-02 09:48:54,2,212,174,4453,0,0,8,2024,1,2,9,48,54,False
10944,16,5,1,1,2024-01-01 11:25:37,3,189,159,18260,0,1,7,2024,1,1,11,25,37,False
115947,151,8,4,1,2024-01-02 23:14:35,2,149,138,3577,0,0,1,2024,1,2,23,14,35,False
79628,138,9,4,0,2024-01-02 03:47:23,2,171,25,1115,0,0,9,2024,1,2,3,47,23,False
56906,16,2,1,1,2024-01-03 12:22:19,2,129,178,13636,0,0,2,2024,1,3,12,22,19,False
57587,193,2,3,1,2024-01-03 04:56:47,2,190,34,8088,0,1,2,2024,1,3,4,56,47,False
30461,147,5,4,0,2024-01-03 14:56:48,0,292,189,12960,0,0,7,2024,1,3,14,56,48,False
21086,133,4,4,0,2024-01-01 05:41:18,2,142,187,9615,0,0,4,2024,1,1,5,41,18,False
48138,138,3,4,0,2024-01-02 03:47:23,3,185,57,1385,0,0,3,2024,1,2,3,47,23,False
54046,66,4,2,0,2024-01-01 23:36:52,2,266,128,19438,0,0,4,2024,1,1,23,36,52,False
31598,23,5,1,0,2024-01-02 21:39:21,2,153,127,13527,1,1,6,2024,1,2,21,39,21,False
95243,160,3,4,0,2024-01-03 15:00:18,2,268,81,18186,0,0,3,2024,1,3,15,0,18,False
75753,147,1,4,0,2024-01-02 10:24:15,2,131,196,17361,0,0,1,2024,1,2,10,24,15,False
54380,16,5,1,1,2024-01-03 17:29:33,3,184,192,13296,0,0,6,2024,1,3,17,29,33,False
24452,193,8,3,1,2024-01-03 06:27:37,2,206,73,16669,0,0,10,2024,1,3,6,27,37,False
40518,45,6,1,0,2024-01-01 04:13:55,2,145,116,19053,0,0,6,2024,1,1,4,13,55,False
71750,45,4,1,0,2024-01-03 06:25:20,2,262,2,7653,0,0,4,2024,1,3,6,25,20,False
86037,151,1,4,1,2024-01-02 20:45:58,2,290,80,14031,0,0,1,2024,1,2,20,45,58,False
10801,133,4,4,0,2024-01-02 23:45:33,1,133,171,11887,0,0,4,2024,1,2,23,45,33,False
66394,164,7,0,1,2024-01-02 13:03:41,2,229,26,12771,0,0,7,2024,1,2,13,3,41,False
43030,164,8,0,1,2024-01-03 16:12:21,2,182,74,4521,0,0,8,2024,1,3,16,12,21,False
75787,16,3,1,1,2024-01-01 14:50:13,2,283,112,8675,0,1,3,2024,1,1,14,50,13,False
54917,138,5,4,0,2024-01-02 03:47:23,2,157,106,309,0,0,5,2024,1,2,3,47,23,True
4792,84,7,2,0,2024-01-02 09:13:47,3,283,86,12322,0,0,7,2024,1,2,9,13,47,False
31054,111,5,2,0,2024-01-03 14:00:54,2,168,183,8059,0,0,6,2024,1,3,14,0,54,False
79194,138,5,4,0,2024-01-02 03:47:23,2,200,65,13141,0,0,5,2024,1,2,3,47,23,False
72534,163,4,0,0,2024-01-02 22:42:03,2,220,134,10442,0,1,4,2024,1,2,22,42,3,True
72294,151,4,4,1,2024-01-02 04:17:05,2,199,66,7653,0,0,4,2024,1,2,4,17,5,False
54537,193,7,3,1,2024-01-02 01:42:50,2,121,107,7807,0,1,7,2024,1,2,1,42,50,False
116511,193,2,3,1,2024-01-03 03:40:08,2,198,157,6635,0,0,2,2024,1,3,3,40,8,False
25465,23,2,1,0,2024-01-02 20:31:51,1,254,167,6502,0,0,2,2024,1,2,20,31,51,False
42825,95,5,2,0,2024-01-03 11:20:32,2,219,52,828,0,0,3,2024,1,3,11,20,32,False
29471,160,5,4,0,2024-01-03 15:54:07,2,153,55,9391,0,0,3,2024,1,3,15,54,7,False
60214,16,8,1,1,2024-01-01 15:08:38,2,195,18,1116,0,0,6,2024,1,1,15,8,38,False
32820,16,10,1,1,2024-01-02 14:01:18,2,191,119,11978,0,0,10,2024,1,2,14,1,18,False
45446,138,8,4,0,2024-01-02 03:47:23,1,150,61,4161,0,0,8,2024,1,2,3,47,23,False
39834,193,5,3,1,2024-01-01 04:13:09,3,128,154,4881,0,0,6,2024,1,1,4,13,9,False
119299,138,8,4,0,2024-01-02 06:53:12,1,169,19,7872,0,0,6,2024,1,2,6,53,12,False
91891,133,9,4,0,2024-01-01 05:46:55,2,299,12,18469,0,0,9,2024,1,1,5,46,55,False
37227,160,8,4,0,2024-01-02 11:14:30,2,231,177,19427,0,0,5,2024,1,2,11,14,30,False
92468,45,10,1,0,2024-01-03 03:23:38,2,236,28,14145,0,0,10,2024,1,3,3,23,38,False
94615,66,3,2,0,2024-01-03 02:00:47,2,239,29,5139,0,0,3,2024,1,3,2,0,47,False
27016,147,1,4,0,2024-01-02 16:43:35,2,123,163,6444,0,0,1,2024,1,2,16,43,35,False
58763,147,6,4,0,2024-01-03 16:20:15,0,248,68,9197,0,0,6,2024,1,3,16,20,15,False
37299,95,5,2,0,2024-01-02 10:13:32,2,161,159,12794,0,0,9,2024,1,2,10,13,32,False
112833,163,3,0,0,2024-01-02 22:42:06,2,224,156,6481,0,0,3,2024,1,2,22,42,6,False
